role,player_id,player_name,team_id,team_abbr,challenges_against,failed_challenges_against,overturned_challenges_against,failed_challenges_against_rate,fooled_xwpa,fooled_xwpa_per_challenge_against,failed_against_wpa_at_stake,opponent_success_xwpa,failed_strikeout_challenges_against,failed_reasonable_challenges_against
pitcher_against,500779,Jose Quintana,115,COL,3,0,3,0.0,0.0,0.0,0.0,0.08806096200811275,0,0
pitcher_against,642547,Freddy Peralta,121,NYM,2,0,2,0.0,0.0,0.0,0.0,0.03211083663347575,0,0
pitcher_against,547179,Michael Lorenzen,115,COL,1,0,1,0.0,0.0,0.0,0.0,0.013586856992187646,0,0
pitcher_against,605130,Scott Barlow,133,ATH,1,0,1,0.0,0.0,0.0,0.0,0.021329831792769427,0,0
pitcher_against,668678,Zac Gallen,109,AZ,2,0,2,0.0,0.0,0.0,0.0,0.036556351918188734,0,0
pitcher_against,656464,Kevin Ginkel,109,AZ,1,0,1,0.0,0.0,0.0,0.0,0.013948528635473911,0,0
pitcher_against,543243,Sonny Gray,111,BOS,2,0,2,0.0,0.0,0.0,0.0,0.04506305622901102,0,0
pitcher_against,646241,Enmanuel De Jesus,116,DET,1,0,1,0.0,0.0,0.0,0.0,0.005904989603161659,0,0
pitcher_against,518876,Merrill Kelly,109,AZ,1,0,1,0.0,0.0,0.0,0.0,0.02081219677022894,0,0
pitcher_against,656730,Trevor Megill,158,MIL,3,0,3,0.0,0.0,0.0,0.0,0.04167664129913969,0,0
pitcher_against,672582,Angel Zerpa,158,MIL,1,0,1,0.0,0.0,0.0,0.0,0.02809816167263471,0,0
pitcher_against,667297,Tommy Nance,141,TOR,1,0,1,0.0,0.0,0.0,0.0,0.009461181802413732,0,0
pitcher_against,669371,Cole Henry,120,WSH,1,0,1,0.0,0.0,0.0,0.0,0.02525364607407732,0,0
pitcher_against,657649,Jared Koenig,158,MIL,1,0,1,0.0,0.0,0.0,0.0,0.008080211340923515,0,0
pitcher_against,676083,Janson Junk,146,MIA,2,0,2,0.0,0.0,0.0,0.0,0.03203033065561042,0,0
pitcher_against,669199,Lake Bachar,146,MIA,1,0,1,0.0,0.0,0.0,0.0,0.008171992709687458,0,0
pitcher_against,681168,Luis Curvelo,140,TEX,1,0,1,0.0,0.0,0.0,0.0,0.013087299965361732,0,0
pitcher_against,621242,Edwin Diaz,119,LAD,1,0,1,0.0,0.0,0.0,0.0,0.010597312301155059,0,0
pitcher_against,808963,Roki Sasaki,119,LAD,1,0,1,0.0,0.0,0.0,0.0,0.013481941571417855,0,0
pitcher_against,686973,Louis Varland,141,TOR,1,0,1,0.0,0.0,0.0,0.0,0.013076867118328256,0,0
pitcher_against,592094,Jason Adam,135,SD,1,0,1,0.0,0.0,0.0,0.0,0.06767638550369508,0,0
pitcher_against,691946,George Klassen,108,LAA,1,0,1,0.0,0.0,0.0,0.0,0.01926525164219617,0,0
pitcher_against,674444,Steven Cruz,118,KC,2,0,2,0.0,0.0,0.0,0.0,0.0025381958317931552,0,0
pitcher_against,621112,Paul Blackburn,147,NYY,1,0,1,0.0,0.0,0.0,0.0,0.0045626125563470454,0,0
pitcher_against,621121,Lance McCullers Jr.,117,HOU,3,0,3,0.0,0.0,0.0,0.0,0.06760578510673779,0,0
pitcher_against,805123,AJ Blubaugh,117,HOU,1,0,1,0.0,0.0,0.0,0.0,0.06970319012663895,0,0
pitcher_against,660853,Enyel De Los Santos,117,HOU,1,0,1,0.0,0.0,0.0,0.0,0.011205202631197113,0,0
pitcher_against,694335,Matt Svanson,138,STL,1,0,1,0.0,0.0,0.0,0.0,0.01886548880869765,0,0
catcher_against,650968,Yohel Pozo,138,STL,1,0,1,0.0,0.0,0.0,0.0,0.0002541406665750312,0,0
pitcher_against,688297,Chris Roycroft,138,STL,1,0,1,0.0,0.0,0.0,0.0,0.0002541406665750312,0,0
pitcher_against,656427,Jack Flaherty,116,DET,2,0,2,0.0,0.0,0.0,0.0,0.027301341830918605,0,0
pitcher_against,663372,Ryan Feltner,115,COL,2,0,2,0.0,0.0,0.0,0.0,0.0119126993833647,0,0
pitcher_against,688642,Zach Agnos,115,COL,1,0,1,0.0,0.0,0.0,0.0,2.6029731676040398e-05,0,0
pitcher_against,663567,Peter Lambert,117,HOU,2,0,2,0.0,0.0,0.0,0.0,0.04680195203104687,0,0
pitcher_against,641401,Connor Brogdon,114,CLE,1,0,1,0.0,0.0,0.0,0.0,0.007045190920999755,0,0
pitcher_against,642397,Gregory Soto,134,PIT,1,0,1,0.0,0.0,0.0,0.0,0.000488910708161514,0,0
pitcher_against,671096,Andrew Abbott,113,CIN,1,0,1,0.0,0.0,0.0,0.0,0.011773048338764247,0,0
pitcher_against,543056,Danny Coulombe,111,BOS,1,0,1,0.0,0.0,0.0,0.0,0.003966882767949209,0,0
pitcher_against,686580,Justin Slaten,111,BOS,1,0,1,0.0,0.0,0.0,0.0,0.029157812400457617,0,0
pitcher_against,683000,Riley Cornelio,120,WSH,1,0,1,0.0,0.0,0.0,0.0,0.07355120331284648,0,0
pitcher_against,669330,Tyler Wells,110,BAL,2,0,2,0.0,0.0,0.0,0.0,0.06338943272557501,0,0
pitcher_against,701552,Andre Granillo,120,WSH,1,0,1,0.0,0.0,0.0,0.0,0.005482774763621134,0,0
pitcher_against,676962,Ben Brown,112,CHC,1,0,1,0.0,0.0,0.0,0.0,0.0038514948207373223,0,0
pitcher_against,700842,Eduardo Rivera,111,BOS,1,0,1,0.0,0.0,0.0,0.0,0.004605604556855325,0,0
pitcher_against,663558,Jovani Moran,111,BOS,1,0,1,0.0,0.0,0.0,0.0,0.003459701484654243,0,0
pitcher_against,547973,Aroldis Chapman,111,BOS,1,0,1,0.0,0.0,0.0,0.0,0.0016764016250298626,0,0
pitcher_against,544150,Albert Suarez,110,BAL,1,0,1,0.0,0.0,0.0,0.0,0.017898623126662017,0,0
pitcher_against,687064,Brandon Young,110,BAL,1,0,1,0.0,0.0,0.0,0.0,0.0053045582916998735,0,0
pitcher_against,675919,Nick Raquet,110,BAL,1,0,1,0.0,0.0,0.0,0.0,0.005850428249699391,0,0
pitcher_against,605288,Adrian Houser,137,SF,1,0,1,0.0,0.0,0.0,0.0,0.009115563809515836,0,0
pitcher_against,519242,Chris Sale,144,ATL,3,0,3,0.0,0.0,0.0,0.0,0.01305547631459297,0,0
pitcher_against,693821,Bryce Elder,144,ATL,3,0,3,0.0,0.0,0.0,0.0,0.029247931489088885,0,0
pitcher_against,665622,Luis Medina,133,ATH,2,0,2,0.0,0.0,0.0,0.0,0.01934625230815268,0,0
pitcher_against,663436,Davis Martin,145,CWS,2,0,2,0.0,0.0,0.0,0.0,0.022242902054050773,0,0
pitcher_against,663855,Jordan Hicks,145,CWS,1,0,1,0.0,0.0,0.0,0.0,0.0008347765274595575,0,0
pitcher_against,669194,Ryne Nelson,109,AZ,1,0,1,0.0,0.0,0.0,0.0,0.06045055704959923,0,0
